title,choice,id,parent_id,depth
Ton personnage est-il dans le domaine de la musique ?,p,1779279,1777092,8
Ton personnage a-t-il un rapport avec le milieu du sport ?,o,1780375,1780374,8
Ton personnage est-il policier ou détective ?,n,1781468,1780374,8
Ton personnage est-il policier ou détective ?,p,1782561,1780374,8
Ton personnage est-il décédé ?,o,1783655,1783654,8
Ton personnage est-il dans le domaine de la musique ?,n,1784748,1783654,8
Ton personnage est-il dans le domaine de la musique ?,p,1785841,1783654,8
Ton personnage possède-t-il des armes ?,o,1786935,1786934,8
Ton personnage a-t-il des cheveux ?,n,1788028,1786934,8
Ton personnage a-t-il des cheveux ?,p,1789121,1786934,8
Ton personnage est-il un footballeur ?,o,1790216,1790215,8
Ton personnage porte-t-il des chaussures ?,n,1791309,1790215,8
Ton personnage porte-t-il des chaussures ?,p,1792402,1790215,8
Ton personnage est-il célèbre  ?,o,1793496,1793495,8
Ton personnage est-il célèbre  ?,n,1794589,1793495,8
Ton personnage fait-il des combats ?,p,1795682,1793495,8
Ton personnage est-il décédé ?,o,1796776,1796775,8
Ton personnage est-il décédé ?,n,1797869,1796775,8
Ton personnage fait-il des combats ?,p,1798962,1796775,8
Ton personnage est-il un footballeur ?,o,1800057,1800056,8
Ton personnage porte-t-il des chaussures ?,n,1801150,1800056,8
Ton personnage porte-t-il des chaussures ?,p,1802243,1800056,8
Ton personnage a-t-il la peau blanche ?,o,1803337,1803336,8
Ton personnage est-il décédé ?,n,1804430,1803336,8
Ton personnage fait-il des combats ?,p,1805523,1803336,8
Ton personnage fait-il des combats ?,o,1806617,1806616,8
Ton personnage a-t-il des cheveux ?,n,1807710,1806616,8
Ton personnage porte-t-il des chaussures ?,p,1808803,1806616,8
Ton personnage est-il un footballeur ?,o,1809899,1809898,8
Ton personnage est-il devenu connu grâce à Internet ?,n,1810992,1809898,8
Ton personnage est-il devenu connu grâce à Internet ?,p,1812085,1809898,8
Ton personnage est-il un footballeur ?,o,1813179,1813178,8
Ton personnage est-il devenu connu grâce à Internet ?,n,1814272,1813178,8
Ton personnage est-il décédé ?,p,1815365,1813178,8
Ton personnage est-il un footballeur ?,o,1816459,1816458,8
Ton personnage est-il devenu connu grâce à Internet ?,n,1817552,1816458,8
Ton personnage est-il décédé ?,p,1818645,1816458,8
Ton personnage est-il dans le domaine de la musique ?,o,1819740,1819739,8
Ton personnage a-t-il des cheveux ?,n,1820833,1819739,8
Ton personnage a-t-il des cheveux ?,p,1821926,1819739,8
Ton personnage est-il méchant ? ,o,1823020,1823019,8
Ton personnage est-il célèbre  ?,n,1824113,1823019,8
Ton personnage est-il célèbre  ?,p,1825206,1823019,8
Ton personnage est-il méchant ? ,o,1826300,1826299,8
Ton personnage est-il célèbre  ?,n,1827393,1826299,8
Ton personnage est-il célèbre  ?,p,1828486,1826299,8
Ton personnage est-il un personnage de série télévisée ?,o,1829581,1829580,8
Ton personnage est-il un footballeur ?,n,1830674,1829580,8
Ton personnage a-t-il un rapport avec le milieu du sport ?,p,1831767,1829580,8
Ton personnage a-t-il des cheveux ?,o,1832861,1832860,8
Ton personnage a-t-il un rapport avec le milieu du sport ?,n,1833954,1832860,8
Ton personnage est-il décédé ?,p,1835047,1832860,8
Ton personnage a-t-il la peau blanche ?,o,1836141,1836140,8
Ton personnage est-il devenu connu grâce à Internet ?,n,1837234,1836140,8
Ton personnage est-il devenu connu grâce à Internet ?,p,1838327,1836140,8
Ton personnage possède-t-il des armes ?,o,1839425,1839424,8
Ton personnage a-t-il un prénom hors du commun ?,n,1840518,1839424,8
Ton personnage a-t-il un prénom hors du commun ?,p,1841611,1839424,8
Ton personnage est-il masculin ?,o,1842705,1842704,8
Ton personnage est-il acteur/actrice ?,n,1843798,1842704,8
Ton personnage est-il acteur/actrice ?,p,1844891,1842704,8
Ton personnage est-il acteur/actrice ?,o,1845985,1845984,8
Ton personnage est-il acteur/actrice ?,n,1847078,1845984,8
Ton personnage est-il acteur/actrice ?,p,1848171,1845984,8
Ton personnage a-t-il un prénom hors du commun ?,o,1849266,1849265,8
Ton personnage est-il musicien ?,n,1850359,1849265,8
Ton personnage est-il musicien ?,p,1851452,1849265,8
Ton personnage est-il masculin ?,o,1852546,1852545,8
Ton personnage est-il acteur/actrice ?,n,1853639,1852545,8
Ton personnage est-il acteur/actrice ?,p,1854732,1852545,8
Ton personnage est-il masculin ?,o,1855826,1855825,8
Ton personnage a-t-il un prénom hors du commun ?,n,1856919,1855825,8
Ton personnage est-il acteur/actrice ?,p,1858012,1855825,8
Ton personnage est-il acteur/actrice ?,o,1859107,1859106,8
Ton personnage a-t-il un prénom hors du commun ?,n,1860200,1859106,8
Ton personnage a-t-il un prénom hors du commun ?,p,1861293,1859106,8
Ton personnage est-il acteur/actrice ?,o,1862387,1862386,8
Ton personnage est-il acteur/actrice ?,n,1863480,1862386,8
Ton personnage a-t-il un prénom hors du commun ?,p,1864573,1862386,8
Ton personnage est-il méchant ? ,o,1865667,1865666,8
Ton personnage a-t-il des cheveux ?,n,1866760,1865666,8
Ton personnage a-t-il un prénom hors du commun ?,p,1867853,1865666,8
Ton personnage a-t-il un prénom hors du commun ?,o,1868949,1868948,8
Ton personnage possède-t-il des armes ?,n,1870042,1868948,8
Ton personnage possède-t-il des armes ?,p,1871135,1868948,8
Ton personnage a-t-il un prénom hors du commun ?,o,1872229,1872228,8
Ton personnage possède-t-il des armes ?,n,1873322,1872228,8
Ton personnage a-t-il un prénom hors du commun ?,p,1874415,1872228,8
Ton personnage a-t-il un prénom hors du commun ?,o,1875509,1875508,8
Ton personnage possède-t-il des armes ?,n,1876602,1875508,8
Ton personnage est-il décédé ?,p,1877695,1875508,8
Ton personnage a-t-il un prénom hors du commun ?,o,1878790,1878789,8
Ton personnage est-il décédé ?,n,1879883,1878789,8
Ton personnage est-il décédé ?,p,1880976,1878789,8
Ton personnage a-t-il un prénom hors du commun ?,o,1882070,1882069,8
Ton personnage est-il décédé ?,n,1883163,1882069,8
Ton personnage est-il décédé ?,p,1884256,1882069,8
Ton personnage a-t-il un prénom hors du commun ?,o,1885350,1885349,8
Ton personnage est-il décédé ?,n,1886443,1885349,8
Ton personnage est-il décédé ?,p,1887536,1885349,8
Ton personnage a-t-il un prénom hors du commun ?,o,1888631,1888630,8
Ton personnage est-il anglais ?,n,1889724,1888630,8
Ton personnage est-il méchant ? ,p,1890817,1888630,8
Ton personnage est-il anglais ?,o,1891911,1891910,8
Ton personnage a-t-il la peau blanche ?,n,1893004,1891910,8
Ton personnage a-t-il des cheveux ?,p,1894097,1891910,8
Ton personnage est-il anglais ?,o,1895191,1895190,8
Ton personnage est-il anglais ?,n,1896284,1895190,8
Ton personnage est-il décédé ?,p,1897377,1895190,8
Ton personnage est-il anglais ?,o,1898473,1898472,8
Ton personnage est-il anglais ?,n,1899566,1898472,8
Ton personnage est-il anglais ?,p,1900659,1898472,8
Ton personnage est-il un tueur ?,o,1901753,1901752,8
Ton personnage est-il anglais ?,n,1902846,1901752,8
Ton personnage est-il un tueur ?,p,1903939,1901752,8
Ton personnage est-il anglais ?,o,1905033,1905032,8
Ton personnage est-il méchant ? ,n,1906126,1905032,8
Ton personnage a-t-il des cheveux ?,p,1907219,1905032,8
Ton personnage est-il masculin ?,o,1908314,1908313,8
Ton personnage est-il méchant ? ,n,1909407,1908313,8
Ton personnage est-il masculin ?,p,1910500,1908313,8
Ton personnage est-il musicien ?,o,1911594,1911593,8
Ton personnage est-il méchant ? ,n,1912687,1911593,8
Ton personnage est-il musicien ?,p,1913780,1911593,8
Ton personnage est-il musicien ?,o,1914874,1914873,8
Ton personnage est-il méchant ? ,n,1915967,1914873,8
Ton personnage est-il musicien ?,p,1917060,1914873,8
Ton personnage est-il masculin ?,o,1918155,1918154,8
Ton personnage est-il méchant ? ,n,1919248,1918154,8
Ton personnage est-il masculin ?,p,1920341,1918154,8
Ton personnage porte-t-il des chaussures ?,o,1921435,1921434,8
Ton personnage porte-t-il des chaussures ?,n,1922528,1921434,8
Ton personnage porte-t-il des chaussures ?,p,1923621,1921434,8
Ton personnage a-t-il été roi ?,o,1924715,1924714,8
Ton personnage porte-t-il des chaussures ?,n,1925808,1924714,8
Ton personnage a-t-il été roi ?,p,1926901,1924714,8
Ton personnage fait-il des combats ?,o,1927998,1927997,8
Ton personnage fait-il des combats ?,n,1929091,1927997,8
Ton personnage est-il masculin ?,p,1930184,1927997,8
Ton personnage possède-t-il des armes ?,o,1931278,1931277,8
Ton personnage est-il masculin ?,n,1932371,1931277,8
Ton personnage a-t-il un prénom hors du commun ?,p,1933464,1931277,8
Ton personnage fait-il des combats ?,o,1934558,1934557,8
Ton personnage est-il musicien ?,n,1935651,1934557,8
Ton personnage est-il masculin ?,p,1936744,1934557,8
Ton personnage a-t-il un prénom hors du commun ?,o,1937839,1937838,8
Ton personnage est-il musicien ?,n,1938932,1937838,8
Ton personnage est-il musicien ?,p,1940025,1937838,8
Ton personnage porte-t-il des chaussures ?,o,1941119,1941118,8
Ton personnage porte-t-il des chaussures ?,n,1942212,1941118,8
Ton personnage porte-t-il des chaussures ?,p,1943305,1941118,8
Ton personnage porte-t-il des chaussures ?,o,1944399,1944398,8
Ton personnage est-il acteur/actrice ?,n,1945492,1944398,8
Ton personnage est-il acteur/actrice ?,p,1946585,1944398,8
Ton personnage est-il acteur/actrice ?,o,1947680,1947679,8
Ton personnage est-il acteur/actrice ?,n,1948773,1947679,8
Ton personnage est-il acteur/actrice ?,p,1949866,1947679,8
Ton personnage a-t-il un prénom hors du commun ?,o,1950960,1950959,8
Ton personnage a-t-il un prénom hors du commun ?,n,1952053,1950959,8
Ton personnage est-il acteur/actrice ?,p,1953146,1950959,8
Ton personnage est-il musicien ?,o,1954240,1954239,8
Ton personnage est-il musicien ?,n,1955333,1954239,8
Ton personnage est-il un personnage de série télévisée ?,p,1956426,1954239,8
Ton personnage a-t-il un prénom hors du commun ?,o,1957522,1957521,8
Ton personnage est-il anglais ?,n,1958615,1957521,8
Ton personnage est-il un personnage de série télévisée ?,p,1959708,1957521,8
Ton personnage fait-il des combats ?,o,1960802,1960801,8
Ton personnage fait-il des combats ?,n,1961895,1960801,8
Ton personnage fait-il des combats ?,p,1962988,1960801,8
Ton personnage fait-il des combats ?,o,1964082,1964081,8
Ton personnage fait-il des combats ?,n,1965175,1964081,8
Ton personnage fait-il des combats ?,p,1966268,1964081,8
Ton personnage est-il acteur/actrice ?,o,1967363,1967362,8
La célébrité de ton personnage est-elle en rapport avec le monde du football ?,n,1968456,1967362,8
Ton personnage est-il décédé ?,p,1969549,1967362,8
Est-ce que ton personnage est un animal ?,o,1970643,1970642,8
La célébrité de ton personnage est-elle en rapport avec le monde du football ?,n,1971736,1970642,8
Ton personnage est-il décédé ?,p,1972829,1970642,8
Est-ce que ton personnage est un animal ?,o,1973923,1973922,8
Est-ce que ton personnage est un animal ?,n,1975016,1973922,8
Ton personnage est-il décédé ?,p,1976109,1973922,8
Ton personnage porte-t-il des chaussures ?,o,1977204,1977203,8
Ton personnage est-il anglais ?,n,1978297,1977203,8
Ton personnage est-il anglais ?,p,1979390,1977203,8
Ton personnage porte-t-il des chaussures ?,o,1980484,1980483,8
Ton personnage est-il anglais ?,n,1981577,1980483,8
Ton personnage est-il anglais ?,p,1982670,1980483,8
Est-ce que ton personnage est un animal ?,o,1983764,1983763,8
Ton personnage est-il japonais ?,n,1984857,1983763,8
Ton personnage porte-t-il des chaussures ?,p,1985950,1983763,8
Ton personnage a-t-il un prénom hors du commun ?,o,1987046,1987045,8
Ton personnage est-il un tueur ?,n,1988139,1987045,8
Ton personnage est-il un personnage de série télévisée ?,p,1989232,1987045,8
Ton personnage est-il japonais ?,o,1990326,1990325,8
Ton personnage est-il japonais ?,n,1991419,1990325,8
Ton personnage est-il japonais ?,p,1992512,1990325,8
Ton personnage est-il un personnage de série télévisée ?,o,1993606,1993605,8
Ton personnage est-il japonais ?,n,1994699,1993605,8
Ton personnage est-il musicien ?,p,1995792,1993605,8
Ton personnage est-il un tueur ?,o,1996887,1996886,8
Ton personnage porte-t-il des chaussures ?,n,1997980,1996886,8
Est-ce que ton personnage est un animal ?,p,1999073,1996886,8
Ton personnage est-il méchant ? ,o,2000167,2000166,8
Ton personnage est-il méchant ? ,n,2001260,2000166,8
Ton personnage est-il méchant ? ,p,2002353,2000166,8
Ton personnage est-il méchant ? ,o,2003447,2003446,8
Ton personnage est-il musicien ?,n,2004540,2003446,8
Ton personnage est-il anglais ?,p,2005633,2003446,8
Ton personnage est-il japonais ?,o,2006728,2006727,8
Ton personnage est-il décédé ?,n,2007821,2006727,8
Ton personnage porte-t-il des chaussures ?,p,2008914,2006727,8
Ton personnage fait-il des combats ?,o,2010008,2010007,8
Ton personnage fait-il des combats ?,n,2011101,2010007,8
Ton personnage fait-il des combats ?,p,2012194,2010007,8
Ton personnage fait-il des combats ?,o,2013288,2013287,8
Ton personnage fait-il des combats ?,n,2014381,2013287,8
Ton personnage fait-il des combats ?,p,2015474,2013287,8
Ton personnage fait-il des combats ?,o,2016571,2016570,8
Ton personnage possède-t-il des armes ?,n,2017664,2016570,8
Ton personnage est-il un personnage de série télévisée ?,p,2018757,2016570,8
Ton personnage a-t-il la peau blanche ?,o,2019851,2019850,8
Ton personnage a-t-il un prénom hors du commun ?,n,2020944,2019850,8
Ton personnage a-t-il la peau blanche ?,p,2022037,2019850,8
Ton personnage fait-il des combats ?,o,2023131,2023130,8
Ton personnage fait-il des combats ?,n,2024224,2023130,8
Ton personnage est-il un personnage de série télévisée ?,p,2025317,2023130,8
Ton personnage est-il masculin ?,o,2026412,2026411,8
Ton personnage est-il anglais ?,n,2027505,2026411,8
Ton personnage a-t-il été roi ?,p,2028598,2026411,8
Ton personnage est-il anglais ?,o,2029692,2029691,8
Ton personnage est-il anglais ?,n,2030785,2029691,8
Ton personnage est-il anglais ?,p,2031878,2029691,8
Ton personnage est-il japonais ?,o,2032972,2032971,8
La célébrité de ton personnage est-elle en rapport avec le monde du football ?,n,2034065,2032971,8
Ton personnage possède-t-il des armes ?,p,2035158,2032971,8
Ton personnage fait-il des combats ?,o,2036253,2036252,8
Ton personnage fait-il des combats ?,n,2037346,2036252,8
Ton personnage est-il décédé ?,p,2038439,2036252,8
Ton personnage fait-il des combats ?,o,2039533,2039532,8
Ton personnage a-t-il la peau blanche ?,n,2040626,2039532,8
Ton personnage a-t-il la peau blanche ?,p,2041719,2039532,8
Ton personnage fait-il des combats ?,o,2042813,2042812,8
Ton personnage est-il musicien ?,n,2043906,2042812,8
Ton personnage est-il musicien ?,p,2044999,2042812,8
Ton personnage a-t-il un prénom hors du commun ?,o,2046095,2046094,8
Ton personnage est-il musicien ?,n,2047188,2046094,8
Ton personnage est-il musicien ?,p,2048281,2046094,8
Ton personnage est-il acteur/actrice ?,o,2049375,2049374,8
Ton personnage est-il musicien ?,n,2050468,2049374,8
Ton personnage est-il musicien ?,p,2051561,2049374,8
Ton personnage est-il acteur/actrice ?,o,2052655,2052654,8
Ton personnage est-il musicien ?,n,2053748,2052654,8
Ton personnage est-il musicien ?,p,2054841,2052654,8
Ton personnage est-il acteur/actrice ?,o,2055936,2055935,8
Ton personnage porte-t-il des chaussures ?,n,2057029,2055935,8
Ton personnage porte-t-il des chaussures ?,p,2058122,2055935,8
Ton personnage est-il décédé ?,o,2059216,2059215,8
Ton personnage est-il méchant ? ,n,2060309,2059215,8
Ton personnage est-il méchant ? ,p,2061402,2059215,8
Ton personnage possède-t-il un sabre laser ?,o,9,8,9
Ton personnage a-t-il été roi ?,n,373,8,9
Ton personnage possède-t-il un sabre laser ?,p,680,8,9
Ton personnage a-t-il été roi ?,o,1045,1044,9
Ton personnage est-il un tueur ?,n,1187,1044,9
Ton personnage a-t-il été roi ?,p,1227,1044,9
Ton personnage possède-t-il un sabre laser ?,o,1397,1396,9
Ton personnage a-t-il été roi ?,n,1761,1396,9
Ton personnage possède-t-il un sabre laser ?,p,2068,1396,9
Ton personnage a-t-il été roi ?,o,2434,2433,9
Ton personnage a-t-il été roi ?,n,2798,2433,9
Ton personnage a-t-il été roi ?,p,3135,2433,9
Est-il un personnage médiéval ?,o,3500,3499,9
Ton personnage a-t-il été roi ?,n,3864,3499,9
Est-il un personnage médiéval ?,p,4201,3499,9
Ton personnage a-t-il été roi ?,o,4566,4565,9
Ton personnage a-t-il été roi ?,n,4930,4565,9
Ton personnage fait-il de la politique ?,p,5267,4565,9
Ton personnage possède-t-il un sabre laser ?,o,5633,5632,9
Ton personnage a-t-il été roi ?,n,5997,5632,9
Ton personnage a-t-il été roi ?,p,6361,5632,9
Est-il un personnage médiéval ?,o,6726,6725,9
Ton personnage a-t-il été roi ?,n,7090,6725,9
Est-il un personnage médiéval ?,p,7427,6725,9
Ton personnage a-t-il été roi ?,o,7792,7791,9
Ton personnage fait-il de la politique ?,n,8156,7791,9
Ton personnage a-t-il été roi ?,p,8520,7791,9
Ton personnage est-il devenu connu grâce à Internet ?,o,8887,8886,9
Ton personnage a-t-il plus de 50 ans ?,n,9251,8886,9
